8	0.448928944437294	0.0733739397436483	0.747719727586308	-0.0876312422527072	0.144398678343307	0.0220340467993309	0.0483773228148243
49	0.563775958393145	0.0329079379390648	0.849934400364722	-0.015459424945274	0.1982882378167	0.159660594546807	0.0476528402786763
95	0.670208917352043	0.0286036795728318	0.932784030335323	-0.128544562230248	0.108286115765256	-0.0493182036127421	0.000675457376874033
109	0.658608252133848	0.031249411547662	0.877525833645037	-0.150910072540276	0.135213996756414	0.0412259170130168	0.019290423373699
127	0.585639948672026	0.0526897931406401	0.865935926823653	-0.0670803460964946	0.173266609513389	0.133980189416674	0.0336395823420959
152	0.552680253762877	0.0860848618923591	0.811811544293592	-0.234489607617611	0.139629092638749	-0.0150289285679914	0.0682963040153639
183	0.640182794461319	0.0436826132187686	0.887982893897397	-0.322444381694011	0.15498178706412	-0.0233070104745145	0.0126963368886021
218	0.609040528472359	0.0460132194404751	0.868988975546638	-0.108458639131185	0.127438049038365	0.0591834071297073	0.0226208152765683
242	0.645991500434892	0.0333418617280271	0.891758343442772	-0.139192551275569	0.178419078488376	-0.046087012180287	0.00934950221481978
318	0.522116491526269	0.0345362709842183	0.817923831447976	-0.171763705830737	0.0683332220737365	-0.0468748916720925	0.0273411733541152
337	0.601664485339921	0.016609508490223	0.904946602061179	0.107603617035821	0.0526118203721091	0.309380250128282	0.0408545683507411
363	0.746674949623753	0.00655412105394548	0.928373306090245	-0.110786454856272	0.0782031405650633	-0.00145011638525879	0
387	0.579409129671593	0.0165944549889729	0.798251867409093	-0.110504901590007	0.0603144414048874	0.0435201069873345	1.56728967609432e-06
446	0.594521151752226	0.0233934876129152	0.863784952832448	-0.0805137618153164	0.050856429845108	0.0846867180737276	0.0367113401625631
475	0.534793877264644	0.0334734837169084	0.803227618143164	-0.471593480579619	0.057870928198817	-0.0924061875683213	0.0200647508191377
515	0.611084532374371	0.0276147788513765	0.858959605305076	-0.20107833767582	0.0701428346976528	-0.0730951435456426	0.0263511999193403
546	0.570665769522677	0.0258090993486766	0.873349493970975	-0.140993720848101	0.083707720922139	-0.124731968761332	0.00718725426960827
566	0.604632778199399	0.0267896203254286	0.870756327323722	-0.169413985388305	0.0671698875372737	0.0165861695321209	0.0205715573484383
607	0.633748686209463	0.0310873956969587	0.884914406631004	-0.486153506984419	0.0464081692613846	-0.0560522545108373	0.0765995987310557
612	0.510336647254441	0.0188844659574534	0.797708361809293	0.00165379505387098	0.0520894803411256	0.0797678078298705	0.0199217977497721
624	0.570718498643023	0.0139784789904664	0.875406658564511	-0.0983853788730591	0.027898928693814	0.0640252501984584	0.0220848366399041
642	0.58205897879875	0.0113154525628942	0.896846746479701	-0.016851737953774	0.0279777215552618	0.070738706531318	1.20746661241348e-06
720	0.3855378750009	0.0235691826778004	0.745349350892303	-0.00123074058806139	0.0363435644169512	0.05864190474062	0.0077533235895534
743	0.669275617527558	0.00753546796875638	0.909233470958354	-0.120956868812965	0.0298748864427625	0.052518671016579	0.00445926096619009
774	0.569969031692087	0.011505438857209	0.836109152349775	-0.0860601788565725	0.0340357804319687	0.0274007842872388	0.0100547995912528
811	0.665854703763624	0.00872058566801113	0.888329265128537	-0.15494541848041	0.0310434231577539	-0.0343523042530546	0.000612400505386471
881	0.62445124608119	0.0110038843389691	0.875245600823933	-0.119374415199751	0.0302105441413153	0.0693789151293467	0.0135528596781767
994	0.336747461934777	0.274740778383458	0.678299149919481	0.170070426065656	0.146104679551968	0.374899744421879	0.0155256447971123
